5
23.086084 20.586397 5.828437 5.417208 404.030060 fault
23.094313 20.452347 5.694676 5.027219 405.194183 fault
23.052547 20.540340 5.754037 5.288744 405.544647 fault
22.999495 20.424013 5.649785 4.924199 406.703888 fault
22.960978 20.476994 5.708814 4.661587 406.813446 fault
22.927711 20.323441 5.613173 4.953330 407.532837 fault
22.934202 20.365002 5.598099 5.009147 408.223480 fault
22.886415 20.394884 5.515861 4.889733 408.205719 fault
22.743942 20.340424 5.401094 4.814902 407.187195 fault
22.587646 20.270554 5.282408 4.650090 405.767700 fault
22.596487 20.253298 5.125006 4.665982 406.018036 fault
22.726545 20.188055 4.974205 4.504075 406.118042 fault
22.568739 20.088758 4.920473 3.742006 405.495056 fault
21.500374 19.733194 4.783765 2.758193 404.915192 fault
21.345390 19.197027 4.410469 3.581980 405.846191 fault
21.557533 18.925781 4.023926 3.845619 405.919952 fault
21.641596 18.975393 3.771456 3.866398 406.241241 fault
21.481569 19.034634 3.644611 3.503645 406.096924 fault
21.709576 18.951155 3.591502 2.370333 406.203156 fault
21.617338 19.088934 3.403169 3.259597 406.921234 fault
21.627714 19.046438 3.100421 2.542111 406.259979 fault
21.846844 19.162483 2.962828 3.187137 406.609833 fault
22.132284 19.179808 2.881870 2.656863 406.644318 fault
21.590265 19.129681 2.806725 2.322838 406.082245 fault
21.431681 19.011963 2.648517 2.826513 406.604706 fault
21.186132 18.830696 2.654530 1.810320 407.068054 fault
21.244368 18.842569 2.706889 2.152327 406.872742 fault
21.739191 18.977892 2.706055 3.198596 406.437958 fault
22.013275 19.012865 2.588595 3.095243 406.276703 fault
21.631767 19.030359 2.557850 2.449520 406.400757 fault
21.391705 18.984114 2.538688 2.932356 406.103882 fault
21.266527 18.878016 2.443814 2.269140 405.943634 fault
21.182348 18.746229 2.398808 2.215197 405.285950 fault
21.177427 18.747185 2.591422 2.500585 404.736206 fault
21.214918 18.641647 2.781954 2.755246 404.108643 fault
21.469324 18.668066 3.040806 3.197936 403.828888 fault
21.532412 18.769783 3.384547 3.224677 403.518188 fault
21.614649 18.804245 3.628208 3.672954 403.636139 fault
21.516829 18.966162 3.909833 2.710057 403.416656 fault
21.418736 18.964100 3.912950 2.652571 404.037079 fault
21.215315 18.874832 3.920595 2.258267 404.422668 fault
21.135918 18.622211 3.863622 2.735709 404.393036 fault
21.254230 18.555529 3.756314 3.106008 404.691315 fault
21.280836 18.713612 3.873416 2.377572 405.873901 fault
21.367170 18.905611 3.996953 2.577047 406.200836 fault
21.480190 19.065413 4.102647 3.355900 406.232452 fault
21.591211 19.158056 4.291475 3.021030 406.110779 fault
21.605110 19.154854 4.405955 3.360244 405.544098 fault
21.734982 19.149717 4.564807 3.329977 405.320984 fault
21.726761 19.225183 4.642442 3.377038 405.417572 fault
21.780245 19.218285 4.738713 3.238508 405.975830 fault
21.860386 19.264597 4.805159 3.510663 406.132690 fault
21.767679 19.252947 4.901233 3.660123 406.379791 fault
21.836710 19.275976 4.881671 3.486629 406.229340 fault
21.940884 19.192274 4.854810 3.601211 406.421204 fault
21.823305 19.242233 4.811955 3.990467 406.704346 fault
21.923964 19.246447 4.913558 4.036773 406.453796 fault
21.936592 19.359114 5.004701 3.779751 405.536377 fault
21.852057 19.223122 4.858676 3.609795 405.027374 fault
21.558048 19.214895 4.610624 2.925781 405.342651 fault
21.454845 19.107058 4.347872 2.915425 405.046326 fault
21.392662 18.994595 4.124377 2.455179 404.640076 fault
21.390240 18.851887 3.857831 2.800929 404.758209 fault
21.475864 18.810308 3.827852 3.339685 404.555176 fault
21.762566 18.828892 4.040221 3.982445 404.787079 fault
21.857286 18.878721 4.067433 3.451391 405.336243 fault
21.845959 18.680721 3.924685 3.707446 405.012726 fault
21.604004 18.643316 4.060064 3.571539 405.269623 fault
21.612078 18.691486 3.944359 3.128577 405.075165 fault
21.697939 18.678593 3.566575 3.203024 404.906921 fault
21.560843 18.655018 3.565202 3.115359 404.879272 fault
21.459972 18.462101 3.330725 2.780677 404.203674 fault
21.343586 18.427849 3.352630 3.003009 404.481201 fault
21.366581 18.277479 3.248064 2.757122 404.835266 fault
21.265795 18.132189 3.021473 2.609835 404.202118 fault
21.121407 18.053326 3.056425 2.620787 404.391815 fault
21.118971 17.986027 2.974939 2.446846 406.664032 fault
21.002947 18.045460 3.005590 2.794147 406.992462 fault
21.024317 18.048862 3.195244 2.857019 406.752594 fault
21.013195 17.971140 2.999074 2.682021 406.399109 fault
20.978413 17.917538 2.984886 2.525743 406.584167 fault
20.913725 17.844070 3.019211 2.809099 405.921082 fault
20.895054 17.770712 3.074821 2.577421 405.672638 fault
20.706396 17.896654 3.154791 2.596736 405.739777 fault
20.749454 17.871174 3.178824 2.315146 405.617859 fault
20.697754 17.915880 3.206021 2.278404 405.307800 fault
20.698389 17.975603 3.286644 2.254746 405.647034 fault
20.576502 17.959234 3.171994 1.679131 406.695221 fault
20.593925 17.930023 3.062438 1.486760 406.162933 fault
20.659826 17.982655 2.955913 1.146473 406.818481 fault
20.382425 17.925831 2.767494 0.646400 407.264099 fault
20.166056 17.946375 2.598814 1.046864 407.933289 fault
19.812721 17.828318 2.365002 1.485090 406.833954 fault
19.258398 15.661542 1.566134 2.686364 404.753540 fault
19.811642 16.246969 2.170275 3.150172 404.712280 fault
20.388081 16.695091 2.697964 3.568422 405.431671 fault
20.953493 17.199474 3.156307 3.933491 403.833344 fault
21.218870 17.413904 3.534220 4.231144 403.751984 fault
21.672144 17.853886 3.897831 4.644952 404.061615 fault
22.195681 18.338902 4.230906 4.819858 404.835937 fault
22.589895 18.820171 4.472077 5.175066 404.513794 fault
22.901890 19.184900 4.714475 5.356162 403.973480 fault
23.215229 19.629429 4.887922 5.416254 404.470306 fault
23.318174 20.010473 4.985874 5.554553 404.894073 fault
23.659571 20.443098 5.233847 5.702001 405.791046 fault
23.874699 20.895632 5.364508 6.041299 405.351288 fault
24.259783 21.229668 5.644787 6.020536 404.719299 fault
24.527647 21.678526 5.750202 6.063140 404.340149 fault
24.703648 22.036882 5.842047 6.130025 403.962708 fault
24.867285 22.384357 5.949764 5.943479 404.314667 fault
24.876379 22.704954 5.955231 5.699940 404.428284 fault
25.071743 22.923828 5.972892 5.972336 404.705383 fault
25.355026 23.164930 5.986964 6.152304 404.469482 fault
